date,site,asset,component,LM_handleNegCoreTempDegC_min,LM_handleNegCoreTempDegC_avg,LM_handleNegCoreTempDegC_max,LM_handlePosCoreTempDegC_min,LM_handlePosCoreTempDegC_avg,LM_handlePosCoreTempDegC_max,LM_pcbaTempDegC_min,LM_pcbaTempDegC_avg,LM_pcbaTempDegC_max,LM_powerLimit_avg,LM_powerLimit_max,unused_duration,estimated_utilization
2022-03-14,-2073653851,-2114409912,2017995038,36.64516908043037,62.973488569589634,87.28332803114778,36.34004445010204,63.04101238885822,86.29533178808549,42.162094740847785,48.066976750249864,53.24221704550356,86.75033146934673,309.6915475075529,76245,0.1175310300925926
2022-03-15,-2073653851,-2114409912,2017995038,28.113116551675724,53.55713333189441,85.0628195928502,27.933283341502374,53.59660279330379,84.82476375961717,34.0064317975458,45.74876901001025,55.03233920449482,108.51903399696879,358.71989228896666,72042,0.16617357638888888
2022-03-16,-2073653851,-2114409912,2017995038,39.51348154214318,53.60430350025725,64.56293973534285,39.508217690991664,53.67381104389477,63.9763692979182,42.53235468993666,51.516925658609814,56.95362170604316,106.1017085454522,307.7390043701259,78796,0.08800688657407407
2022-03-17,-2073653851,-2114409912,2017995038,34.37038204401175,49.13135926037162,58.75604135685632,34.4785645221481,48.96300320160739,57.95039856106232,41.622644053520425,47.62324809372414,50.57830783900352,112.11584564101359,295.3719169161079,77570,0.10219612268518519
2022-03-18,-2073653851,-2114409912,2017995038,38.85140066734445,56.7310576998774,67.46908629108441,38.80986960227263,56.91709740712355,68.129101566268,47.368755681192326,56.687324210383885,60.39949816065666,107.28236863080765,267.76718607357003,77251,0.10589064814814815
2022-03-19,-2073653851,-2114409912,2017995038,41.90913420451484,61.89653206839941,86.73940626535752,41.73827362094191,61.26961526978733,82.2102735049544,49.40263505181202,56.38472360010689,63.67279876252829,133.62149865215943,317.1553346741085,78546,0.09090025462962963
2022-03-12,-1876563697,-1772384586,-819838384,40.5746990605882,58.381269537274406,77.33642662027961,40.61633677765248,57.54024212191362,73.79999308650238,49.437362509957175,58.03129088649113,64.980702335149,110.90060294406972,359.385001017073,58397,0.3240984490740741
2022-03-13,-1876563697,-1772384586,-819838384,41.47117235171806,60.070846139970065,78.80319701712317,41.62290580383588,59.98912897781655,81.88457131750332,48.68076208686204,60.4353522347504,69.41312323401472,108.60478943163592,283.3606061415416,53566,0.3800131597222222
2022-03-14,-1876563697,-1772384586,-819838384,40.60049053304535,61.254241865484545,77.81486246204577,40.42726048978634,61.21243968702036,78.04430128098329,47.98714882490283,59.667537123620775,67.47758954412477,101.99633764038352,294.4891911585368,58909,0.3181796875
2022-03-15,-1876563697,-1772384586,-819838384,41.20598640230159,57.21273721114822,67.97989533693645,41.03614045165806,57.2631820860237,69.65990939850184,49.55589332962157,55.901625281721124,61.019604945973754,104.44255285063016,216.42194132912107,71522,0.17219238425925926
