,datetime_timestamp,component,LM_handleNegCoreTempDegC,LM_handlePosCoreTempDegC,LM_pcbaTempDegC,LM_powerLimit,alert_name
39,2022-03-14 05:51:49.584,-837209140,47.93196546391879,62.331530169127376,51.9191198626857,131.44936063731765,LM_a141_cableTempImbalance
40,2022-03-14 05:54:30.679,-837209140,47.39259428152209,59.781456192641656,51.23169547803978,119.57652637447282,LM_a141_cableTempImbalance
41,2022-03-14 17:10:30.466,-837209140,58.368293908016426,71.55605473697614,51.84714614455757,179.5090559340413,LM_a141_cableTempImbalance
42,2022-03-14 17:10:37.266,-837209140,55.41685217781897,71.86704631624387,51.55339602825185,116.39256335564022,LM_a141_cableTempImbalance
43,2022-03-14 17:10:46.465,-837209140,56.33981093420349,71.54981770266572,51.53352065201637,179.62988121768697,LM_a141_cableTempImbalance
44,2022-03-14 18:11:00.361,-837209140,48.71269304716881,59.019420192359306,54.24956252938579,287.98081798751247,LM_a141_cableTempImbalance
45,2022-03-14 19:04:43.677,-837209140,59.71149648768067,60.81036050867274,56.846392273841545,188.7029442951652,LM_a141_cableTempImbalance
46,2022-03-14 19:05:04.976,-837209140,55.10806478301007,61.16916646148135,57.89194626304986,191.76190796626432,LM_a141_cableTempImbalance
47,2022-03-14 19:05:57.374,-837209140,36.92788849070618,59.24581104124231,57.06900923707981,66.41651901438135,LM_a141_cableTempImbalance
48,2022-03-14 19:06:49.972,-837209140,47.47902473482349,58.4287408043179,57.44625451897752,192.1934485835926,LM_a141_cableTempImbalance
49,2022-03-14 19:07:01.371,-837209140,48.87519950653943,59.39668731219383,57.18709098099475,168.62433817667136,LM_a141_cableTempImbalance
50,2022-03-14 19:07:51.572,-837209140,49.56600173378945,58.02432816097564,57.5065158425488,193.2437286010459,LM_a141_cableTempImbalance
51,2022-03-14 19:13:10.561,-837209140,54.15003676649924,64.47281147662179,57.82073489010119,155.49140400909235,LM_a141_cableTempImbalance
52,2022-03-14 23:55:58.411,-837209140,64.80754806199039,66.17369193290611,59.03358544901484,238.65559349103677,LM_a141_cableTempImbalance
53,2022-03-14 23:56:06.012,-837209140,58.77165022330987,67.14244201995194,58.48171413327235,228.7836431704464,LM_a141_cableTempImbalance
54,2022-03-15 01:53:42.243,-837209140,42.22161565902218,66.85373531898763,55.50935217069849,283.8897015350249,LM_a141_cableTempImbalance
55,2022-03-15 01:54:21.815,-837209140,42.10538122199115,66.55745123430266,55.73462461121877,294.24923299984306,LM_a141_cableTempImbalance
56,2022-03-15 01:55:37.114,-837209140,52.79353302305738,71.07018030390364,56.12102034093261,263.6229074721399,LM_a141_cableTempImbalance
57,2022-03-15 02:08:24.191,-837209140,65.69662528730603,67.53826233121735,58.5889493917374,127.02537161337256,LM_a141_cableTempImbalance
58,2022-03-15 05:37:54.518,-837209140,56.54322301589379,74.76917111783632,47.62922802106132,272.09495333829284,LM_a141_cableTempImbalance
59,2022-03-15 05:38:05.919,-837209140,58.93122862571111,75.22085121884356,47.82573567830306,273.7713735160494,LM_a141_cableTempImbalance
60,2022-03-15 05:45:43.706,-837209140,59.83215691701469,78.41296770333177,50.12247545387294,164.0334032115369,LM_a141_cableTempImbalance
61,2022-03-15 05:47:18.201,-837209140,59.29133418900015,74.64657874929712,49.98465341404794,154.62622198570526,LM_a141_cableTempImbalance
62,2022-03-15 05:47:37.500,-837209140,56.915344125548415,74.22919649979208,49.892657702556,151.20162270202894,LM_a141_cableTempImbalance
63,2022-03-15 05:47:47.000,-837209140,55.35017946119232,74.00206678705975,50.6186275501916,150.05255054079456,LM_a141_cableTempImbalance
64,2022-03-15 17:01:34.411,-837209140,40.939819166046576,69.60960099268493,54.48452611815358,225.9793144594072,LM_a141_cableTempImbalance
65,2022-03-15 17:02:07.310,-837209140,57.98384616150718,68.9667292054707,54.64592417684881,229.1911423708414,LM_a141_cableTempImbalance
66,2022-03-15 17:16:39.783,-837209140,35.12653652364967,65.01108516028843,57.582822044004615,117.05350246818186,LM_a141_cableTempImbalance
67,2022-03-15 17:29:38.361,-837209140,48.767228209748446,67.86470161248894,57.68798800344229,195.3894824399228,LM_a141_cableTempImbalance
68,2022-03-15 17:31:07.660,-837209140,44.52935517597264,63.98532869607441,58.10429233605241,199.29187095972972,LM_a141_cableTempImbalance
69,2022-03-15 17:42:24.841,-837209140,42.38061500852892,61.94402973534152,59.3026310308713,98.52073142264912,LM_a141_cableTempImbalance
70,2022-03-15 17:50:44.028,-837209140,45.46672766951842,57.42317957356534,58.50772742624701,72.0406283139138,LM_a141_cableTempImbalance
71,2022-03-15 19:11:13.596,-837209140,51.82098446177464,63.23427703752322,56.12122141912674,241.7053243985511,LM_a141_cableTempImbalance
72,2022-03-15 19:11:20.796,-837209140,52.497142198689815,64.32176597203754,56.347674855174056,237.0020714995736,LM_a141_cableTempImbalance
73,2022-03-15 22:27:48.885,-837209140,51.44398846452179,64.08099561236584,55.550085062283685,263.30453265151465,LM_a141_cableTempImbalance
74,2022-03-15 22:35:51.472,-837209140,62.328083821934925,68.26393355320747,56.75384964931627,233.6619011171753,LM_a141_cableTempImbalance
75,2022-03-15 22:36:44.271,-837209140,47.87700435534629,69.20175621533333,56.55694153686258,223.64767707231923,LM_a141_cableTempImbalance
76,2022-03-15 22:37:55.968,-837209140,50.13909380754387,70.67775360675844,57.79852603207462,206.78020993684217,LM_a141_cableTempImbalance
